CustomerKey,GeographyKey,Title,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,Phone,DateFirstPurchase,CommuteDistance
16523,25,MRS.,SANDRA,HUANG,7/10/2000,M,F,sandra12@adventure-works.com,20000,0,Bachelors,Clerical,1,0,6513 Beauer Lane,1 (11) 500 555-0173,7/14/2020,0-1 Miles
16524,24,MR.,DAMIEN,HUANG,1/20/2001,M,M,damien4@adventure-works.com,20000,0,Bachelors,Clerical,1,0,5484 Viking Dr,1 (11) 500 555-0114,7/10/2020,0-1 Miles
16525,4,MRS.,MARTHA,LIANG,11/22/1999,M,F,martha16@adventure-works.com,20000,0,Bachelors,Clerical,0,0,2987 Wiget Lane,1 (11) 500 555-0131,7/9/2020,0-1 Miles
16526,39,MR.,ARTHUR,PEREZ,4/23/2000,S,M,arthur22@adventure-works.com,20000,0,Bachelors,Clerical,1,0,5972 Donegal Court,1 (11) 500 555-0111,7/10/2020,0-1 Miles
16527,9,MR.,CORY,ARUN,12/18/1999,S,M,cory5@adventure-works.com,20000,0,Bachelors,Clerical,1,0,5455 Grenola Dr,1 (11) 500 555-0118,7/6/2020,0-1 Miles
16528,36,MS.,DOMINIQUE,GARCIA,2/22/2000,S,F,dominique12@adventure-works.com,20000,0,Bachelors,Clerical,1,0,2020 Bell Dr.,1 (11) 500 555-0163,7/15/2020,0-1 Miles
16529,4,MR.,JONATHON,GUTIERREZ,1/25/1999,M,M,jonathon8@adventure-works.com,20000,0,Bachelors,Clerical,1,0,3571 N St.,1 (11) 500 555-0161,7/3/2020,0-1 Miles
16530,249,MRS.,PRISCILLA,CHANDER,4/16/1965,M,F,priscilla14@adventure-works.com,30000,1,Bachelors,Clerical,1,0,6140 Scenic Drive,1 (11) 500 555-0114,9/3/2021,0-1 Miles
16531,251,MS.,LACEY,GAO,12/22/1964,S,F,lacey27@adventure-works.com,30000,1,Bachelors,Clerical,1,0,621 Brandywine Way,1 (11) 500 555-0118,9/27/2021,0-1 Miles
16532,226,MR.,TOMMY,SHARMA,12/18/1993,S,M,tommy6@adventure-works.com,20000,1,Partial College,Manual,0,0,"740, allée des Princes",1 (11) 500 555-0151,5/25/2022,1-2 Miles
16533,221,MRS.,KRISTEN,CAI,11/21/1982,M,F,kristen18@adventure-works.com,20000,1,Partial College,Manual,1,0,"7, place Beaubernard",1 (11) 500 555-0143,5/15/2022,1-2 Miles
16534,134,MRS.,CLAUDIA,HOLT,8/5/1982,M,F,claudia18@adventure-works.com,30000,4,Graduate Degree,Clerical,1,0,Im Himmelsweg 27,1 (11) 500 555-0156,11/26/2021,0-1 Miles
16535,201,MR.,COLIN,CHEN,5/9/1987,S,M,colin2@adventure-works.com,10000,1,High School,Manual,0,1,"5, avenue de la Gare",1 (11) 500 555-0119,11/4/2022,1-2 Miles
16536,223,MS.,MEGHAN,JIMENEZ,1/19/1982,S,F,meghan5@adventure-works.com,10000,1,High School,Manual,0,1,"10257, avenue de l´Europe",1 (11) 500 555-0140,11/1/2022,1-2 Miles
16537,174,MR.,ARTHUR,DOMINGUEZ,4/12/1982,S,M,arthur37@adventure-works.com,20000,1,Partial College,Manual,0,0,Winter der Böck 2441,1 (11) 500 555-0115,10/27/2022,0-1 Miles
16538,146,MS.,STACEY,LIANG,7/12/1981,S,F,stacey18@adventure-works.com,20000,1,Partial College,Manual,0,0,Krönerweg 9229,1 (11) 500 555-0145,12/1/2021,1-2 Miles
16539,120,MS.,CHRISTY,LI,1/7/1987,S,F,christy3@adventure-works.com,20000,1,Partial College,Manual,0,0,Pascalstr 1,1 (11) 500 555-0170,7/10/2022,0-1 Miles
16540,135,MR.,THEODORE,BROWNING,3/15/1982,M,M,theodore16@adventure-works.com,20000,1,Partial College,Manual,1,0,Heidestieg Straße 2664,1 (11) 500 555-0196,12/13/2021,1-2 Miles
16541,231,MR.,MICAH,HU,6/27/1982,S,M,micah8@adventure-works.com,20000,1,Partial College,Manual,0,0,3504 Tossing Way,1 (11) 500 555-0176,9/21/2021,1-2 Miles
16542,239,MR.,JÉSUS,ORTEGA,12/7/1981,M,M,jésus21@adventure-works.com,20000,1,Partial College,Manual,1,0,1217 Mariposa,1 (11) 500 555-0125,12/10/2022,2-5 Miles
16543,257,MRS.,JENNY,MCDONALD,12/4/1992,M,F,jenny17@adventure-works.com,20000,1,Partial College,Manual,1,0,8992 E. 32nd St.,1 (11) 500 555-0113,12/18/2022,2-5 Miles
16544,208,MR.,EDUARDO,MORGAN,4/4/1986,M,M,eduardo80@adventure-works.com,10000,1,High School,Manual,1,1,"40, rue Royale",1 (11) 500 555-0157,1/2/2023,2-5 Miles
16545,201,MRS.,ALICIA,PAL,7/11/1980,M,F,alicia10@adventure-works.com,10000,1,High School,Manual,1,1,"882, rue Villedo",1 (11) 500 555-0162,3/14/2023,2-5 Miles
16546,246,MR.,TERRANCE,JORDAN,2/24/1981,M,M,terrance1@adventure-works.com,20000,2,Partial College,Manual,1,1,112 Kathleen Drive,1 (11) 500 555-0145,9/9/2021,0-1 Miles
16547,217,MR.,JAKE,YANG,8/11/1990,M,M,jake5@adventure-works.com,20000,2,Partial College,Manual,1,1,"331, boulevard Tremblay",1 (11) 500 555-0130,5/15/2022,2-5 Miles
16548,188,MR.,DARREN,RUBIO,7/11/1987,M,M,darren44@adventure-works.com,30000,3,Bachelors,Clerical,1,0,"84, rue Philibert-Delorme",1 (11) 500 555-0116,5/19/2022,0-1 Miles
16549,123,MS.,LINDA,MORENO,2/2/1981,S,F,linda21@adventure-works.com,30000,3,Bachelors,Clerical,1,0,Hans-Rosenthal-Platz 0841,1 (11) 500 555-0194,12/30/2021,0-1 Miles
16550,274,MR.,FREDERICK,MADAN,2/18/1986,M,M,frederick6@adventure-works.com,30000,0,Bachelors,Clerical,1,0,4812 Kipling Court,1 (11) 500 555-0111,9/3/2021,0-1 Miles
16551,189,MS.,CHRISTY,SHAN,5/9/1992,S,F,christy27@adventure-works.com,30000,0,Bachelors,Clerical,1,0,"27, place de Brazaville",1 (11) 500 555-0147,5/24/2022,0-1 Miles
16552,158,MR.,JOE,SANCHEZ,1/6/1981,M,M,joe22@adventure-works.com,30000,0,Bachelors,Clerical,1,0,Zollstr 6666,1 (11) 500 555-0134,12/2/2021,0-1 Miles
16553,237,MRS.,GABRIELLA,ROBERTS,9/1/1980,M,F,gabriella26@adventure-works.com,40000,3,Graduate Degree,Clerical,1,0,8170 Money Dr.,1 (11) 500 555-0153,9/20/2021,0-1 Miles
16554,272,MS.,CASEY,CHANDER,2/14/1980,S,F,casey17@adventure-works.com,30000,1,Bachelors,Clerical,1,0,1481 Marina Blvd.,1 (11) 500 555-0198,9/30/2021,0-1 Miles
16555,211,MR.,MATHEW,VAZQUEZ,12/19/1991,M,M,mathew10@adventure-works.com,10000,1,High School,Manual,1,1,"48bis, boulevard du Montparnasse",1 (11) 500 555-0119,2/20/2023,5-10 Miles
16556,162,MS.,ANGELICA,BUTLER,7/6/1991,S,F,angelica14@adventure-works.com,20000,0,Partial College,Manual,0,1,Heidestieg Straße 8664,1 (11) 500 555-0121,11/22/2022,0-1 Miles
16557,197,MR.,DEREK,CHANDER,4/13/1997,S,M,derek14@adventure-works.com,20000,0,Partial College,Manual,1,1,"80, avenue des Champs-Elysées",1 (11) 500 555-0190,8/27/2022,2-5 Miles
16558,177,MR.,PRESTON,SARA,4/13/1997,S,M,preston9@adventure-works.com,20000,0,Partial College,Manual,0,1,Waldstr 21,1 (11) 500 555-0115,8/25/2022,2-5 Miles
16559,226,MS.,CANDACE,MARTINEZ,4/22/1991,S,F,candace16@adventure-works.com,10000,2,High School,Manual,1,0,"2, rue Lamarck",1 (11) 500 555-0192,5/27/2022,0-1 Miles
16560,223,MR.,KELVIN,SUN,4/12/1992,S,M,kelvin31@adventure-works.com,30000,0,Bachelors,Clerical,1,0,"387, rue des Berges",1 (11) 500 555-0167,5/19/2022,0-1 Miles
16561,243,MR.,KURT,YUAN,12/2/1997,M,M,kurt6@adventure-works.com,30000,0,Bachelors,Clerical,1,0,8869 C Olivera Rd,1 (11) 500 555-0151,9/27/2021,0-1 Miles
16562,262,MRS.,COLLEEN,ZHANG,9/6/1997,M,F,colleen0@adventure-works.com,40000,0,Graduate Degree,Clerical,1,0,708 Bonifacio,1 (11) 500 555-0153,9/23/2021,0-1 Miles
16563,261,MS.,MACKENZIE,BAKER,2/23/1941,S,F,mackenzie37@adventure-works.com,20000,2,Graduate Degree,Clerical,1,1,3987 Nuala Street,1 (11) 500 555-0171,7/15/2022,2-5 Miles
16564,233,MS.,SUSAN,WU,2/4/1991,S,F,susan16@adventure-works.com,20000,0,Partial College,Manual,1,1,5097 Waterfall Way,1 (11) 500 555-0114,10/22/2022,2-5 Miles
16565,127,MR.,COREY,ANAND,10/6/1990,M,M,corey19@adventure-works.com,40000,0,Graduate Degree,Clerical,1,0,Zur Lindung 199,1 (11) 500 555-0145,12/24/2021,0-1 Miles
16566,206,MS.,ASHLEE,SHEN,1/19/1996,S,F,ashlee9@adventure-works.com,40000,0,Graduate Degree,Clerical,1,0,"51, impasse Ste-Madeleine",1 (11) 500 555-0155,5/27/2022,0-1 Miles
16567,175,MR.,ERICK,LOPEZ,3/10/1991,S,M,erick16@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,1,0,Erftplatz 6,1 (11) 500 555-0188,12/7/2021,0-1 Miles
16568,133,MRS.,CAROLINE,COLEMAN,8/13/1943,M,F,caroline8@adventure-works.com,40000,1,Graduate Degree,Clerical,1,0,Kulmer Straße 2,1 (11) 500 555-0189,7/15/2022,0-1 Miles
16569,215,MS.,COLLEEN,LI,9/9/1979,S,F,colleen3@adventure-works.com,10000,3,Partial College,Manual,1,2,"40, rue Lauriston",1 (11) 500 555-0171,5/16/2022,0-1 Miles
16570,209,MRS.,JULIE,SHE,9/13/1984,M,F,julie4@adventure-works.com,20000,2,Partial College,Manual,1,1,"7, place Beaubernard",1 (11) 500 555-0163,5/11/2022,2-5 Miles
16571,261,MRS.,AUDREY,TORRES,9/5/1978,M,F,audrey13@adventure-works.com,20000,2,Partial College,Manual,1,1,9883 Sierra Rd,1 (11) 500 555-0131,11/10/2022,2-5 Miles
16572,138,MR.,JON,XU,5/14/1995,S,M,jon45@adventure-works.com,10000,2,High School,Manual,1,1,Hauptstr 639,1 (11) 500 555-0112,12/28/2021,0-1 Miles
16573,244,MR.,RUBEN,DOMINGUEZ,8/9/1989,S,M,ruben36@adventure-works.com,20000,1,Partial College,Manual,0,0,8859 Reliz Valley Road,1 (11) 500 555-0126,9/22/2021,0-1 Miles
16574,233,MR.,JOE,GOMEZ,3/9/1995,S,M,joe25@adventure-works.com,20000,1,Partial College,Manual,0,0,9275 Westwood Way,1 (11) 500 555-0116,8/6/2022,1-2 Miles
16575,259,MS.,VERONICA,VANCE,3/3/1966,S,F,veronica4@adventure-works.com,170000,3,Graduate Degree,Management,0,2,6807 Snowberry Court,1 (11) 500 555-0112,9/11/2021,0-1 Miles
16576,184,MR.,COREY,BECK,4/10/1968,S,M,corey17@adventure-works.com,90000,5,Partial College,Professional,1,2,"9, rue Léo Delibes",1 (11) 500 555-0114,6/4/2023,10+ Miles
16577,217,MS.,LEAH,CHEN,10/1/1967,S,F,leah1@adventure-works.com,90000,5,Partial College,Professional,0,2,"1234, rue des Pyrenees",1 (11) 500 555-0149,1/3/2023,2-5 Miles
16578,127,MS.,STEFANIE,WEBER,6/3/1968,S,F,stefanie3@adventure-works.com,100000,2,Bachelors,Management,1,4,Auf der Krone 4553,1 (11) 500 555-0146,4/7/2023,10+ Miles
16579,236,MR.,ZACHARY,DAVIS,12/18/1974,M,M,zachary34@adventure-works.com,70000,4,High School,Professional,1,1,4008 Charlotte Court,1 (11) 500 555-0161,12/11/2022,10+ Miles
16580,184,MRS.,DAWN,CHEN,1/1/1976,M,F,dawn3@adventure-works.com,100000,3,High School,Professional,0,2,"184, rue de Varenne",1 (11) 500 555-0121,5/19/2022,2-5 Miles
16581,222,MR.,KENNETH,BECKER,7/19/1981,S,M,kenneth17@adventure-works.com,100000,3,High School,Professional,1,3,"27, place de Brazaville",1 (11) 500 555-0110,3/27/2023,10+ Miles
16582,163,MR.,FRANK,TORRES,9/30/1981,M,M,frank19@adventure-works.com,100000,3,High School,Professional,1,3,Parkstr 4185,1 (11) 500 555-0165,7/26/2022,10+ Miles
16583,131,MR.,JUSTIN,MARTINEZ,11/2/1975,M,M,justin45@adventure-works.com,100000,3,High School,Professional,1,3,Alderstr 8229,1 (11) 500 555-0185,6/5/2023,10+ Miles
16584,273,MR.,DEVIN,GRAY,10/31/1975,S,M,devin73@adventure-works.com,170000,0,High School,Professional,0,4,3771 Concerto Circle,1 (11) 500 555-0154,7/11/2022,0-1 Miles
16585,274,MR.,VINCENT,SUN,11/3/1975,M,M,vincent12@adventure-works.com,170000,0,Partial High School,Professional,1,2,3453 Wren Ave.,1 (11) 500 555-0119,9/8/2021,10+ Miles
16586,209,MR.,LEONARD,CHANDER,12/17/1985,M,M,leonard17@adventure-works.com,100000,3,Partial College,Professional,1,4,"530, rue des Berges",1 (11) 500 555-0186,12/26/2022,10+ Miles
16587,161,MR.,ZACHARY,MARTINEZ,3/11/1975,M,M,zachary48@adventure-works.com,120000,3,Bachelors,Management,1,2,Herzogstr 4662,1 (11) 500 555-0190,12/15/2021,10+ Miles
16588,252,MR.,ANDRE,MARTINEZ,10/1/1974,M,M,andre17@adventure-works.com,130000,4,Partial College,Professional,1,2,5598 Mt. Palomar Pl.,1 (11) 500 555-0154,10/1/2021,10+ Miles
16589,258,MR.,MARTIN,SURI,10/8/1974,M,M,martin6@adventure-works.com,130000,5,Partial College,Professional,1,2,5425 Highland Circle,1 (11) 500 555-0111,10/29/2021,10+ Miles
16590,263,MR.,SHAWN,DENG,8/29/1980,M,M,shawn3@adventure-works.com,150000,3,Bachelors,Management,1,3,4678 Pelican Loop,1 (11) 500 555-0164,11/1/2022,10+ Miles
16591,266,MR.,CLARENCE,HE,4/22/1986,M,M,clarence11@adventure-works.com,160000,3,Bachelors,Management,1,4,1082 Selena Court,1 (11) 500 555-0181,11/24/2022,0-1 Miles
16592,208,MRS.,JACQUELYN,GOMEZ,5/15/1974,M,F,jacquelyn1@adventure-works.com,80000,4,Partial College,Professional,1,2,"39, route de Marseille",1 (11) 500 555-0115,8/15/2022,10+ Miles
16593,232,MRS.,SUZANNE,HE,7/4/1973,M,F,suzanne20@adventure-works.com,120000,4,Partial College,Professional,0,3,6894 Oeffler Ln.,1 (11) 500 555-0114,7/19/2022,10+ Miles
16594,265,MR.,ANDREW,JONES,9/1/1973,M,M,andrew12@adventure-works.com,170000,4,Bachelors,Management,0,3,2855 Playa,1 (11) 500 555-0113,10/22/2021,10+ Miles
16595,267,MR.,CAMERON,ANDERSON,1/16/1974,M,M,cameron50@adventure-works.com,170000,4,Bachelors,Management,1,3,37 Peachwillow Lane,1 (11) 500 555-0151,10/19/2021,0-1 Miles
16596,208,MS.,GABRIELLE,CARTER,9/24/1972,S,F,gabrielle53@adventure-works.com,70000,5,Partial High School,Skilled Manual,1,2,"1, rue de Maubeuge",1 (11) 500 555-0197,5/12/2022,10+ Miles
16597,135,MS.,KELLI,XU,9/11/1972,S,F,kelli13@adventure-works.com,100000,3,Partial College,Professional,1,4,Curieweg 4666,1 (11) 500 555-0149,8/3/2022,10+ Miles
16598,234,MS.,KATE,RAI,5/2/1973,S,F,kate14@adventure-works.com,130000,4,High School,Professional,0,3,7775 San Ysidro Court,1 (11) 500 555-0136,10/24/2021,0-1 Miles
16599,257,MR.,RAMÓN,CAI,11/14/1971,M,M,ramón19@adventure-works.com,150000,4,Bachelors,Management,1,3,7922 Rancho View Drive,1 (11) 500 555-0160,11/19/2022,10+ Miles
16600,218,MS.,JANET,SUAREZ,11/13/1969,S,F,janet25@adventure-works.com,90000,4,High School,Management,1,3,"112, avenue du Québec",1 (11) 500 555-0168,10/17/2022,10+ Miles
16601,262,MS.,TABITHA,RANA,8/8/1969,S,F,tabitha9@adventure-works.com,130000,5,High School,Management,0,4,8320 Rotherham Dr,1 (11) 500 555-0156,10/13/2022,0-1 Miles
16602,267,MRS.,JILL,TRAVERS,3/19/1970,M,F,jill19@adventure-works.com,150000,4,High School,Management,1,4,1723 Alvarado Dr,1 (11) 500 555-0152,1/23/2023,10+ Miles
16603,150,MRS.,SCOTT,SEELY,5/18/1969,M,F,scott11@adventure-works.com,110000,4,Partial High School,Professional,1,3,Berliner Platz 774,209-555-0100,12/9/2021,10+ Miles
16604,178,MR.,ROY,SERRANO,7/3/1968,M,M,roy36@adventure-works.com,120000,5,High School,Management,0,4,Buergermeister-ulrich-str 41,1 (11) 500 555-0124,3/27/2023,10+ Miles
16605,13,MRS.,TONI,RANDALL,5/9/1997,M,F,toni11@adventure-works.com,60000,0,Bachelors,Professional,1,4,7957 Hermosa,1 (11) 500 555-0157,8/12/2022,10+ Miles
16606,8,MR.,RICKY,BLANCO,5/9/1998,S,M,ricky16@adventure-works.com,70000,0,Bachelors,Professional,1,3,3967 High Street,1 (11) 500 555-0182,1/8/2023,10+ Miles
16607,20,MR.,LOGAN,GONZALES,2/23/1997,M,M,logan18@adventure-works.com,70000,0,Bachelors,Professional,1,3,8200 Showtime Court,1 (11) 500 555-0111,7/4/2020,10+ Miles
16608,20,MR.,RICKY,MARTIN,6/11/1997,S,M,ricky0@adventure-works.com,70000,0,Bachelors,Professional,1,3,2912 Guadalupe,1 (11) 500 555-0133,7/12/2022,10+ Miles
16609,31,MR.,GARY,JIMENEZ,8/9/2001,S,M,gary16@adventure-works.com,70000,0,Bachelors,Professional,0,4,707 Willcrest Circle,1 (11) 500 555-0198,7/3/2022,10+ Miles
16610,2,MRS.,SYDNEY,CLARK,12/21/1995,M,F,sydney81@adventure-works.com,70000,0,Bachelors,Professional,0,4,9864 Bates Court,1 (11) 500 555-0157,8/13/2022,10+ Miles
16611,13,MR.,DYLAN,RODRIGUEZ,7/15/1996,S,M,dylan50@adventure-works.com,80000,0,Bachelors,Professional,0,3,7135 Pinehurst Court,1 (11) 500 555-0184,7/21/2022,10+ Miles
16612,8,MS.,EBONY,ASHE,2/18/1997,S,F,ebony31@adventure-works.com,90000,0,Bachelors,Professional,0,2,1956 Pine Drive,1 (11) 500 555-0123,7/9/2020,10+ Miles
16613,21,MRS.,CASSIE,SUTTON,10/6/1995,M,F,cassie2@adventure-works.com,70000,0,Bachelors,Professional,1,4,5984 Dewing Avenue,1 (11) 500 555-0139,8/22/2022,10+ Miles
16614,16,MRS.,ALISON,SHEN,3/22/1995,M,F,alison1@adventure-works.com,80000,0,Bachelors,Professional,1,3,1134 Concord Pl.,1 (11) 500 555-0128,1/27/2023,10+ Miles
16615,30,MS.,KAITLIN,PATEL,8/8/1994,S,F,kaitlin3@adventure-works.com,80000,0,Bachelors,Professional,0,3,8117 Green View Court,1 (11) 500 555-0167,9/9/2022,10+ Miles
16616,30,MR.,KELVIN,LIANG,6/2/2001,S,M,kelvin35@adventure-works.com,90000,0,Bachelors,Professional,0,2,6684 Galloway Drive,1 (11) 500 555-0176,7/7/2020,10+ Miles
16617,40,MR.,ALVIN,XIE,8/6/1995,M,M,alvin25@adventure-works.com,100000,0,High School,Management,1,1,8592 Camelback Ct.,1 (11) 500 555-0185,7/7/2022,10+ Miles
16618,29,MRS.,CASSANDRA,SUBRAM,12/15/1995,M,F,cassandra14@adventure-works.com,110000,0,Partial College,Management,1,3,1411 Moretti Drive,1 (11) 500 555-0193,1/22/2023,10+ Miles
16619,11,MRS.,WHITNEY,PEREZ,11/2/1995,M,F,whitney20@adventure-works.com,120000,5,Partial High School,Professional,0,4,4231 Highland Dr.,1 (11) 500 555-0111,8/10/2022,10+ Miles
16620,18,MR.,CAMERON,THOMPSON,5/12/2000,M,M,cameron33@adventure-works.com,90000,0,Bachelors,Professional,1,3,9080 San Carlos Avenue,1 (11) 500 555-0141,7/11/2020,10+ Miles
16621,32,MRS.,BIRGIT,SEIDEL,3/12/2000,M,F,birgit0@adventure-works.com,100000,0,High School,Management,0,2,543 Northwood Drive,492-555-0100,2/1/2023,10+ Miles
16622,10,MR.,BYRON,NAVARRO,11/12/1994,S,M,byron6@adventure-works.com,100000,0,High School,Management,1,2,2624 El Monte Drive,1 (11) 500 555-0143,1/14/2023,10+ Miles
16623,13,MR.,ANDRES,LAL,3/4/1995,S,M,andres5@adventure-works.com,150000,5,Bachelors,Professional,1,4,4976 Singingwood Court,1 (11) 500 555-0127,7/12/2020,0-1 Miles
16624,30,MR.,ALBERT,ALVAREZ,7/24/1999,S,M,albert7@adventure-works.com,90000,0,Bachelors,Professional,0,3,3541 Corte Poquito,1 (11) 500 555-0114,7/1/2020,10+ Miles
16625,25,MR.,GRANT,DENG,5/19/1999,M,M,grant3@adventure-works.com,100000,0,High School,Management,0,2,8759 Pastime Dr.,1 (11) 500 555-0148,9/22/2022,10+ Miles
16626,27,MR.,NATHANIEL,MORGAN,1/15/1994,S,M,nathaniel14@adventure-works.com,100000,0,High School,Management,1,3,2496 Greendell Pl.,1 (11) 500 555-0118,8/1/2022,10+ Miles
16627,29,MRS.,CLAUDIA,CHEN,5/23/1998,M,F,claudia1@adventure-works.com,80000,0,Bachelors,Professional,1,4,5955 Colfax Street,1 (11) 500 555-0110,7/19/2022,10+ Miles
16628,5,MR.,FRANCISCO,PRASAD,10/16/1992,S,M,francisco10@adventure-works.com,80000,0,Bachelors,Professional,0,4,1970 Napa Ct.,1 (11) 500 555-0144,2/11/2023,10+ Miles
16629,8,MS.,ROSA,ZHENG,3/13/1994,S,F,rosa19@adventure-works.com,110000,0,High School,Management,1,4,2391 St. Peter Court,1 (11) 500 555-0195,7/5/2020,10+ Miles
16630,39,MR.,JAIME,SUTTON,1/8/1994,M,M,jaime28@adventure-works.com,110000,0,High School,Management,1,4,7964 Gentrytown Drive,1 (11) 500 555-0126,7/17/2020,10+ Miles
16631,26,MS.,HALEY,WARD,9/16/1992,S,F,haley13@adventure-works.com,90000,0,Bachelors,Professional,1,4,6071 Mi Casa Court,1 (11) 500 555-0155,7/6/2020,10+ Miles
16632,3,MR.,RUBEN,ROMERO,11/13/1992,S,M,ruben32@adventure-works.com,100000,0,High School,Management,1,3,5263 Etcheverry Dr,1 (11) 500 555-0130,12/26/2022,10+ Miles
16633,37,MRS.,KELLI,BECKER,6/24/1993,M,F,kelli43@adventure-works.com,100000,0,High School,Management,1,4,6006 Hackamore Lane,1 (11) 500 555-0114,12/21/2022,10+ Miles
16634,32,MRS.,JENNY,HU,2/12/1997,M,F,jenny22@adventure-works.com,90000,0,Bachelors,Professional,1,4,1589 Mt. Tamalpais Place,1 (11) 500 555-0180,2/3/2023,10+ Miles
16635,2,MR.,ERICK,SURI,8/14/1991,M,M,erick0@adventure-works.com,100000,0,Partial High School,Professional,1,4,101 Adobe Dr,1 (11) 500 555-0115,9/19/2022,10+ Miles
16636,38,MR.,DANNY,GOMEZ,2/23/1992,M,M,danny1@adventure-works.com,110000,0,High School,Management,1,4,8022 Camino Verde,1 (11) 500 555-0191,7/13/2020,10+ Miles
16637,13,MR.,EVAN,KING,2/15/1993,M,M,evan44@adventure-works.com,110000,0,High School,Management,1,4,7492 Duckhorn Court,1 (11) 500 555-0186,7/31/2020,10+ Miles
16638,16,MR.,DENNIS,YE,2/7/1993,M,M,dennis11@adventure-works.com,110000,0,Partial High School,Professional,1,4,4921 St. Geemain Lane,1 (11) 500 555-0118,7/24/2020,10+ Miles
16639,36,MS.,RENEE,ROMERO,1/7/1993,S,F,renee8@adventure-works.com,110000,0,Partial High School,Professional,1,4,1767 Holton Court,1 (11) 500 555-0188,7/20/2020,10+ Miles
16640,3,MR.,COLIN,LAL,11/30/1992,M,M,colin32@adventure-works.com,130000,0,Partial High School,Management,0,4,6309 Poplar Avenue,1 (11) 500 555-0166,9/19/2022,10+ Miles
16641,331,MS.,JULIA,BAILEY,11/14/1962,S,F,julia52@adventure-works.com,70000,5,Bachelors,Management,1,2,5634 Blue Ridge Drive,855-555-0183,3/28/2023,10+ Miles
16642,648,MR.,MASON,MITCHELL,11/3/1968,S,M,mason32@adventure-works.com,130000,2,Bachelors,Management,0,4,1983 Cliffside Drive,857-555-0122,4/28/2023,0-1 Miles
16643,60,MR.,FERNANDO,WILSON,1/16/1963,S,M,fernando7@adventure-works.com,170000,1,Graduate Degree,Management,0,4,6104 Santa Maria Ct.,714-555-0112,9/7/2022,0-1 Miles
16644,301,MR.,LEONARD,GOEL,6/22/1963,M,M,leonard21@adventure-works.com,170000,1,Graduate Degree,Management,1,2,3361 Crow Street,122-555-0168,12/28/2022,0-1 Miles
16645,307,MRS.,CHELSEA,SUBRAM,4/16/1964,M,F,chelsea14@adventure-works.com,80000,5,Bachelors,Management,1,2,3029 Arnold Dr,769-555-0116,3/12/2023,1-2 Miles
16646,59,MR.,XAVIER,COLLINS,4/23/1964,M,M,xavier42@adventure-works.com,100000,2,Graduate Degree,Management,1,3,3002 Carmel Drive,815-555-0139,4/4/2023,1-2 Miles
16647,314,MRS.,ANNA,ALEXANDER,4/16/1964,M,F,anna44@adventure-works.com,120000,2,Graduate Degree,Management,1,3,3029 Pastime Dr,150-555-0156,2/19/2023,5-10 Miles
16648,325,MRS.,RACHEL,COLEMAN,12/24/1963,M,F,rachel53@adventure-works.com,130000,2,Bachelors,Management,1,4,5293 Juliet Court,696-555-0172,5/12/2023,5-10 Miles
16649,53,MRS.,MAKAYLA,STEWART,8/6/1964,M,F,makayla18@adventure-works.com,110000,2,Bachelors,Management,1,3,6330 Limewood Pl,286-555-0118,3/4/2023,5-10 Miles
16650,546,MRS.,KAITLYN,GREEN,3/2/1965,M,F,kaitlyn12@adventure-works.com,120000,2,Graduate Degree,Management,1,3,2656 Stafford Ave.,370-555-0176,4/8/2023,5-10 Miles
16651,618,MRS.,ABIGAIL,MARTINEZ,3/25/1965,M,F,abigail58@adventure-works.com,120000,2,Bachelors,Management,1,3,8020 Charlotte Ave.,925-555-0112,4/25/2023,5-10 Miles
16652,331,MRS.,NICOLE,RICHARDSON,8/2/2000,M,F,nicole36@adventure-works.com,60000,0,Partial College,Skilled Manual,1,2,2687 Gilberto,302-555-0112,12/25/2022,5-10 Miles
16653,618,MRS.,ISABELLA,PHILLIPS,10/14/1994,M,F,isabella36@adventure-works.com,70000,0,Partial College,Professional,1,2,7523 Surf View Drive,460-555-0164,3/11/2023,5-10 Miles
16654,49,MRS.,HEATHER,ZHANG,3/14/2000,M,F,heather0@adventure-works.com,70000,0,Partial College,Professional,1,2,4286 NE 3rd Court,302-555-0184,8/2/2022,5-10 Miles
16655,334,MRS.,DESTINY,TAYLOR,9/23/1997,M,F,destiny9@adventure-works.com,60000,0,Partial College,Professional,1,2,4210 Concord Blvd.,495-555-0168,2/14/2023,5-10 Miles
16656,14,MR.,RONNIE,ZHANG,11/6/1976,M,M,ronnie0@adventure-works.com,80000,2,High School,Skilled Manual,0,2,2479 Killdeer Court,1 (11) 500 555-0161,8/2/2020,1-2 Miles
16657,6,MR.,ALVIN,SHE,9/17/1976,M,M,alvin22@adventure-works.com,80000,2,High School,Skilled Manual,0,2,115 Santa Fe Street,1 (11) 500 555-0130,7/22/2020,1-2 Miles
16658,19,MS.,ASHLEE,RAJE,10/12/1976,S,F,ashlee20@adventure-works.com,80000,2,High School,Skilled Manual,1,2,7281 Barberry Court,1 (11) 500 555-0174,7/21/2020,5-10 Miles
16659,4,MS.,EMILY,JONES,6/1/1977,S,F,emily3@adventure-works.com,80000,2,High School,Skilled Manual,1,2,9716 Broadmoor Drive,1 (11) 500 555-0173,7/19/2020,5-10 Miles
